60  0.815 0.755 0.009 0.172
61  0.526 0.006 0.576 0.389
62  0.168 0.102 0.574 0.728
63  0.988 0.931 0.45 0.938
64  0.514 0.302 0.034 0.492
65  0.085 0.641 0.698 0.409
66  0.74 0.224 0.823 0.749
67  0.86 0.275 0.402 0.436
68  0.009 0.604 0.766 0.583
69  0.786 0.571 0.263 0.236
70  0.452 0.75 0.811 0.486
71  0.505 0.571 0.884 0.203
72  0.952 0.943 0.204 0.774
73  0.6 0.634 0.967 0.002
74  0.631 0.011 0.675 0.397
75  0.007 0.183 0.164 0.269
76  0.673 0.721 0.17 0.484
77  0.413 0.989 0.779 0.296
78  0.759 0.248 0.135 0.963
79  0.827 0.563 0.657 0.794
80  0.727 0.425 0.575 0.402
81  0.168 0.408 0.006 0.333
82  0.426 0.006 0.399 0.596
83  0.606 0.008 0.48 0.384
84  0.672 0.143 0.553 0.807
85  0.575 0.634 0.669 0.232
86  0.233 0.959 0.853 0.808
87  0.676 0.976 0.769 0.682
88  0.447 0.107 0.315 0.845
89  0.805 0.451 0.711 0.285
90  0.016 0.957 0.979 0.569
91  0.085 0.144 0.398 0.754
92  0.826 0.986 0.336 0.68
93  0.696 0.356 0.77 0.466
94  0.079 0.912 0.144 0.393
95  0.847 0.198 0.209 0.559
96  0.045 0.575 0.44 0.024
97  0.204 0.109 0.289 0.602
98  0.665 0.428 0.849 0.001
99  0.643 0.697 0.463 0.413
100  0.501 0.492 0.075 0.645
101  0.833 0.492 0.083 0.042
102  0.567 0.087 0.626 0.007
103  0.77 0.211 0.22 0.059
104  0.082 0.724 0.241 0.931
105  0.349 0.574 0.422 0.813
106  0.585 0.313 0.479 0.66
107  0.364 0.493 0.451 0.447
108  0.502 0.014 0.621 0.128
109  0.732 0.898 0.232 0.951
110  0.045 0.033 0.681 0.286
111  0.406 0.635 0.538 0.828
112  0.526 0.413 0.761 0.004
113  0.719 0.368 0.565 0.17
114  0.1 0.671 0.829 0.721
115  0.85 0.452 0.698 0.082
116  0.655 0.126 0.437 0.337
117  0.401 0.743 0.047 0.94
118  0.494 0.465 0.984 0.255
119  0.057 0.974 0.838 0.622
120  0.653 0.722 0.815 0.482
121  0.615 0.332 0.895 0.312
122  0.298 0.967 0.54 0.735
123  0.952 0.137 0.047 0.999
124  0.618 0.493 0.542 0.602
125  0.012 0.658 0.722 0.849
126  0.866 0.502 0.002 0.681
127  0.444 0.295 0.316 0.339
128  0.729 0.637 0.575 0.269
129  0.879 0.221 0.509 0.926
130  0.586 0.543 0.713 0.128
131  0.461 0.139 0.803 0.183
132  0.084 0.049 0.49 0.086
133  0.474 0.53 0.025 0.79
134  0.633 0.52 0.507 0.208
135  0.879 0.087 0.01 0.389
136  0.23 0.974 0.556 0.942
137  0.702 0.403 0.242 0.505
138  0.23 0.589 0.635 0.721
139  0.365 0.195 0.205 0.391
140  0.074 0.023 0.505 0.58
141  0.294 0.46 0.318 0.304
142  0.331 0.534 0.823 0.888
143  0.925 0.589 0.879 0.167
144  0.466 0.397 0.683 0.101
145  0.357 0.466 0.312 0.562
146  0.298 0.636 0.88 0.803
147  0.112 0.097 0.676 0.43
148  0.524 0.762 0.936 0.347
149  0.412 0.271 0.239 0.291
150  0.333 0.756 0.835 0.016
151  0.952 0.373 0.324 0.264
152  0.181 0.562 0.57 0.061
153  0.786 0.173 0.462 0.462
154  0.864 0.986 0.365 0.799
155  0.014 0.211 0.604 0.253
156  0.042 0.586 0.258 0.876
157  0.116 0.828 0.975 0.44
158  0.91 0.621 0.654 0.48
159  0.019 0.267 0.855 0.481
160  0.458 0.345 0.714 0.823
161  0.046 0.837 0.355 0.65
162  0.857 0.692 0.677 0.115
163  0.279 0.23 0.396 0.254
164  0.488 0.164 0.291 0.142
165  0.972 0.161 0.911 0.827
166  0.64 0.285 0.986 0.354
167  0.13 0.4 0.945 0.485
168  0.036 0.342 0.742 0.712
169  0.309 0.991 0.687 0.705
170  0.357 0.194 0.409 0.647
171  0.053 0.62 0.497 0.964
172  0.138 0.604 0.732 0.125
173  0.84 0.255 0.358 0.786
174  0.408 0.821 0.082 0.149
175  0.539 0.459 0.525 0.226
176  0.77 0.583 0.358 0.179
177  0.694 0.233 0.85 0.19
178  0.297 0.329 0.801 0.029
179  0.758 0.869 0.709 0.116
180  0.449 0.524 0.476 0.532
181  0.01 0.071 0.132 0.535
182  0.296 0.306 0.88 0.654
183  0.111 0.347 0.717 0.961
184  0.914 0.258 0.866 0.715
185  0.319 0.474 0.157 0.028
186  0.812 0.477 0.113 0.288
187  0.786 0.299 0.079 0.918
188  0.376 0.214 0.14 0.256
189  0.625 0.367 0.215 0.342
190  0.752 0.257 0.586 0.618
191  0.873 0.937 0.445 0.03
192  0.035 0.842 0.442 0.148
193  0.451 0.935 0.43 0.53
194  0.264 0.907 0.066 0.404
195  0.933 0.029 0.53 0.148
196  0.858 0.9 0.627 0.444
197  0.599 0.317 0.455 0.045
198  0.421 0.08 0.19 0.863
199  0.321 0.314 0.162 0.75
200  0.015 0.014 0.751 0.081
201  0.914 0.014 0.446 0.444
202  0.817 0.302 0.062 0.444
203  0.58 0.043 0.062 0.035
204  0.41 0.456 0.167 0.599
205  0.395 0.92 0.633 0.558
206  0.478 0.572 0.684 0.229
207  0.101 0.143 0.668 0.547
208  0.83 0.364 0.888 0.892
209  0.634 0.472 0.852 0.696
210  0.94 0.105 0.963 0.107
211  0.283 0.502 0.624 0.916
212  0.294 0.393 0.633 0.978
213  0.286 0.079 0.765 0.953
214  0.352 0.783 0.991 0.24
215  0.799 0.874 0.147 0.651
216  0.654 0.59 0.675 0.618
217  0.379 0.9 0.2 0.004
218  0.26 0.298 0.21 0.892
219  0.832 0.178 0.354 0.597
220  0.981 0.949 0.915 0.972
221  0.59 0.771 0.063 0.737
222  0.633 0.391 0.012 0.308
223  0.709 0.687 0.91 0.909
224  0.726 0.169 0.989 0.936
225  0.264 0.768 0.24 0.618
226  0.371 0.599 0.314 0.286
227  0.503 0.876 0.342 0.567
228  0.763 0.2 0.004 0.775
229  0.013 0.484 0.195 0.923
230  0.886 0.649 0.562 0.875
231  0.624 0.139 0.352 0.863
232  0.716 0.234 0.356 0.03
233  0.927 0.534 0.396 0.269
234  0.009 0.032 0.3 0.013
235  0.808 0.027 0.291 0.004
236  0.685 0.89 0.598 0.247
237  0.182 0.871 0.903 0.534
238  0.66 0.25 0.968 0.017
239  0.489 0.944 0.814 0.885
240  0.914 0.894 0.245 0.215
241  0.052 0.023 0.934 0.343
242  0.884 0.028 0.916 0.482
243  0.681 0.664 0.146 0.584
244  0.88 0.244 0.447 0.848
245  0.727 0.336 0.205 0.541
246  0.418 0.456 0.116 0.663
247  0.024 0.714 0.693 0.958
248  0.719 0.842 0.085 0.636
249  0.361 0.316 0.987 0.507
250  0.184 0.386 0.145 0.632
251  0.406 0.359 0.571 0.611
252  0.792 0.029 0.356 0.908
253  0.026 0.932 0.405 0.719
254  0.463 0.439 0.731 0.548
255  0.055 0.909 0.391 0.042
256  0.291 0.227 0.802 0.436
257  0.036 0.842 0.217 0.607
258  0.118 0.399 0.481 0.474
259  0.172 0.5 0.238 0.578
260  0.128 0.04 0.658 0.859
261  0.732 0.914 0.498 0.123
262  0.913 0.414 0.183 0.715
263  0.041 0.751 0.691 0.259
264  0.143 0.377 0.757 0.624
265  0.063 0.797 0.351 0.301
266  0.57 0.429 0.415 0.228
267  0.004 0.96 0.202 0.501
268  0.159 0.415 0.496 0.342
269  0.346 0.383 0.881 0.037
270  0.239 0.18 0.019 0.996
271  0.869 0.059 0.601 0.22
272  0.975 0.791 0.789 0.39
273  0.077 0.393 0.979 0.279
274  0.062 0.438 0.31 0.559
275  0.439 0.904 0.163 0.321
276  0.805 0.559 0.121 0.823
277  0.926 0.693 0.614 0.527
278  0.974 0.502 0.704 0.763
279  0.723 0.84 0.285 0.703
280  0.18 0.765 0.557 0.489
281  0.337 0.929 0.229 0.5
282  0.17 0.305 0.809 0.291
283  0.364 0.216 0.822 0.978
284  0.735 0.951 0.245 0.439
285  0.137 0.163 0.554 0.422
286  0.673 0.602 0.631 0.23
287  0.955 0.568 0.02 0.184
288  0.269 0.353 0.373 0.078
289  0.502 0.442 0.861 0.324
290  0.604 0.059 0.371 0.849
291  0.085 0.985 0.661 0.638
292  0.526 0.311 0.009 0.157
293  0.1 0.112 0.11 0.12
294  0.178 0.389 0.649 0.552
295  0.293 0.054 0.909 0.154
296  0.329 0.758 0.436 0.7
297  0.934 0.784 0.592 0.594
298  0.999 0.121 0.734 0.008
299  0.276 0.107 0.39 0.386
300  0.686 0.564 0.616 0.335
301  0.083 0.628 0.17 0.993
302  0.547 0.322 0.541 0.983
303  0.147 0.917 0.806 0.739
304  0.229 0.738 0.632 0.963
305  0.91 0.239 0.853 0.3
306  0.08 0.986 0.19 0.696
307  0.306 0.78 0.949 0.476
308  0.732 0.023 0.094 0.272
309  0.115 0.419 0.923 0.921
310  0.435 0.15 0.896 0.067
311  0.642 0.977 0.352 0.495
312  0.978 0.575 0.262 0.168
313  0.583 0.474 0.052 0.532
314  0.824 0.264 0.973 0.918
315  0.979 0.033 0.955 0.902
316  0.114 0.337 0.104 0.01
317  0.216 0.652 0.381 0.569
318  0.658 0.546 0.722 0.92
319  0.994 0.503 0.188 0.046
320  0.137 0.87 0.299 0.11
321  0.835 0.089 0.821 0.79
322  0.775 0.904 0.328 0.879
323  0.732 0.095 0.566 0.113
324  0.713 0.771 0.21 0.435
325  0.924 0.43 0.194 0.112
326  0.229 0.249 0.345 0.528
327  0.132 0.363 0.448 0.953
328  0.439 0.728 0.057 0.767
329  0.971 0.499 0.701 0.537
330  0.365 0.25 0.383 0.575
331  0.074 0.499 0.115 0.269
332  0.59 0.498 0.859 0.935
333  0.219 0.068 0.389 0.666
334  0.543 0.105 0.748 0.6
335  0.355 0.571 0.371 0.056
336  0.983 0.421 0.358 0.366
337  0.043 0.441 0.494 0.158
338  0.105 0.749 0.208 0.964
339  0.234 0.183 0.751 0.623
340  0.772 0.166 0.954 0.521
341  0.826 0.875 0.336 0.196
342  0.444 0.18 0.352 0.801
343  0.347 0.844 0.987 0.842
344  0.696 0.946 0.751 0.904
345  0.435 0.138 0.093 0.186
346  0.942 0.958 0.927 0.895
347  0.692 0.721 0.354 0.028
348  0.285 0.472 0.097 0.637
349  0.643 0.985 0.117 0.63
350  0.12 0.326 0.773 0.871
351  0.683 0.305 0.368 0.776
352  0.129 0.717 0.45 0.055
353  0.929 0.747 0.334 0.283
354  0.251 0.568 0.247 0.348
355  0.52 0.991 0.19 0.637
356  0.017 0.757 0.948 0.789
357  0.178 0.472 0.933 0.546
358  0.425 0.675 0.965 0.875
359  0.578 0.803 0.477 0.912
360  0.253 0.163 0.654 0.5
361  0.86 0.02 0.503 0.05
362  0.124 0.067 0.414 0.072
363  0.042 0.25 0.328 0.975
364  0.576 0.4 0.471 0.541
365  0.201 0.119 0.078 0.678
366  0.164 0.931 0.194 0.819
367  0.705 0.679 0.451 0.207
368  0.108 0.331 0.795 0.522
369  0.651 0.564 0.653 0.979
370  0.449 0.555 0.94 0.92
371  0.214 0.121 0.216 0.293
372  0.247 0.457 0.73 0.44
373  0.161 0.145 0.955 0.611
374  0.683 0.719 0.684 0.478
375  0.087 0.129 0.805 0.741
376  0.344 0.19 0.664 0.284
377  0.761 0.498 0.23 0.977
378  0.029 0.224 0.248 0.759
379  0.524 0.92 0.809 0.479
380  0.162 0.162 0.251 0.846
381  0.492 0.933 0.77 0.297
382  0.879 0.641 0.864 0.543
383  0.973 0.304 0.423 0.204
384  0.214 0.233 0.505 0.463
385  0.169 0.987 0.913 0.978
386  0.445 0.14 0.628 0.695
387  0.268 0.187 0.92 0.038
388  0.594 0.917 0.125 0.457
389  0.05 0.431 0.764 0.473
390  0.045 0.688 0.867 0.55
391  0.86 0.719 0.137 0.773
392  0.603 0.217 0.837 0.231
393  0.824 0.5 0.1 0.743
394  0.584 0.337 0.455 0.708
395  0.915 0.758 0.225 0.679
396  0.859 0.724 0.919 0.726
397  0.069 0.586 0.994 0.206
398  0.691 0.81 0.576 0.529
399  0.488 0.352 0.54 0.588
400  0.078 0.171 0.432 0.533
401  0.226 0.448 0.638 0.451
402  0.87 0.31 0.851 0.789
403  0.126 0.858 0.623 0.119
404  0.981 0.811 0.874 0.557
405  0.915 0.045 0.692 0.456
406  0.787 0.534 0.804 0.219
407  0.684 0.446 0.514 0.322
408  0.641 0.192 0.207 0.492
409  0.244 0.617 0.839 0.867
410  0.904 0.848 0.547 0.778
411  0.887 0.693 0.451 0.579
412  0.084 0.366 0.683 0.888
413  0.749 0.572 0.031 0.264
414  0.928 0.904 0.087 0.136
415  0.068 0.38 0.013 0.907
416  0.75 0.811 0.095 0.297
417  0.5 0.184 0.282 0.951
418  0.431 0.034 0.129 0.114
419  0.714 0.863 0.495 0.745
420  0.389 0.674 0.031 0.476
421  0.428 0.544 0.189 0.441
422  0.436 0.191 0.261 0.531
423  0.85 0.031 0.672 0.133
424  0.435 0.564 0.017 0.564
425  0.939 0.278 0.541 0.434
426  0.668 0.823 0.697 0.699
427  0.507 0.127 0.843 0.696
428  0.294 0.132 0.758 0.555
429  0.246 0.406 0.694 0.918
430  0.676 0.353 0.102 0.693
431  0.78 0.632 0.195 0.32
432  0.218 0.988 0.889 0.915
433  0.189 0.422 0.814 0.032
434  0.381 0.326 0.25 0.139
435  0.913 0.386 0.287 0.607
436  0.825 0.283 0.657 0.927
437  0.574 0.707 0.609 0.769
438  0.675 0.987 0.015 0.564
439  0.702 0.753 0.324 0.516
440  0.442 0.897 0.11 0.691
441  0.991 0.604 0.422 0.278
442  0.726 0.104 0.494 0.383
443  0.471 0.957 0.738 0.079
444  0.765 0.754 0.714 0.78
445  0.616 0.482 0.071 0.94
446  0.855 0.382 0.894 0.965
447  0.93 0.957 0.678 0.352
448  0.889 0.077 0.339 0.383
449  0.37 0.854 0.417 0.108
450  0.144 0.873 0.687 0.858
451  0.005 0.474 0.135 0.076
452  0.132 0.931 0.797 0.026
453  0.87 0.956 0.853 0.548
454  0.089 0.436 0.385 0.428
455  0.845 0.798 0.673 0.262
456  0.606 0.406 0.779 0.293
457  0.432 0.298 0.738 0.567
458  0.152 0.699 0.304 0.949
459  0.201 0.819 0.682 0.054
460  0.99 0.143 0.803 0.375
461  0.623 0.22 0.369 0.295
462  0.274 0.901 0.888 0.053
463  0.152 0.485 0.491 0.89
464  0.865 0.043 0.751 0.169
465  0.476 0.37 0.81 0.158
466  0.177 0.148 0.567 0.98
467  0.137 0.603 0.742 0.506
468  0.224 0.78 0.799 0.113
469  0.993 0.265 0.319 0.485
470  0.371 0.349 0.198 0.122
471  0.189 0.598 0.888 0.999
472  0.312 0.176 0.904 0.878
473  0.427 0.016 0.759 0.169
474  0.657 0.393 0.302 0.457
475  0.135 0.45 0.77 0.454
476  0.926 0.824 0.283 0.123
477  0.802 0.313 0.544 0.689
478  0.3 0.001 0.488 0.204
479  0.645 0.631 0.895 0.404
480  0.416 0.061 0.192 0.718
481  0.698 0.853 0.967 0.468
482  0.902 0.394 0.131 0.185
483  0.077 0.987 0.83 0.621
484  0.142 0.922 0.677 0.63
485  0.557 0.274 0.757 0.451
486  0.557 0.868 0.739 0.749
487  0.256 0.447 0.439 0.224
488  0.746 0.126 0.309 0.878
489  0.826 0.955 0.298 0.655
490  0.974 0.797 0.498 0.651
491  0.624 0.208 0.701 0.381
492  0.379 0.937 0.527 0.118
493  0.113 0.374 0.133 0.552
494  0.048 0.298 0.724 0.356
495  0.034 0.182 0.131 0.332
496  0.707 0.306 0.634 0.205
497  0.061 0.829 0.164 0.762
498  0.823 0.141 0.147 0.35
499  0.834 0.463 0.632 0.967
500  0.23 0.014 0.313 0.954
501  0.489 0.988 0.553 0.619
502  0.39 0.326 0.626 0.025
503  0.583 0.086 0.361 0.747
504  0.57 0.57 0.989 0.718
505  0.247 0.551 0.384 0.879
506  0.399 0.109 0.532 0.712
507  0.903 0.201 0.05 0.456
508  0.37 0.846 0.147 0.996
509  0.678 0.579 0.957 0.039
510  0.805 0.609 0.896 0.794
511  0.817 0.041 0.878 0.201
512  0.396 0.6 0.028 0.928
513  0.091 0.831 0.513 0.141
514  0.334 0.511 0.134 0.481
515  0.005 0.159 0.086 0.962
516  0.411 0.768 0.807 0.307
517  0.134 0.124 0.602 0.013
518  0.521 0.409 0.925 0.55
519  0.237 0.64 0.168 0.751
520  0.456 0.084 0.292 0.589
521  0.799 0.595 0.724 0.885
522  0.922 0.296 0.325 0.729
523  0.886 0.864 0.728 0.488
524  0.053 0.01 0.285 0.978
525  0.622 0.215 0.2 0.79
526  0.981 0.246 0.05 0.273
527  0.615 0.072 0.43 0.339
528  0.987 0.261 0.253 0.311
529  0.856 0.198 0.853 0.584
530  0.73 0.636 0.696 0.014
531  0.255 0.636 0.829 0.455
532  0.795 0.436 0.672 0.845
533  0.507 0.46 0.78 0.936
534  0.737 0.923 0.06 0.99
535  0.05 0.846 0.432 0.903
536  0.118 0.633 0.066 0.814
537  0.68 0.069 0.283 0.51
538  0.709 0.305 0.96 0.381
539  0.669 0.888 0.611 0.449
540  0.41 0.186 0.747 0.47
541  0.982 0.519 0.023 0.414
542  0.453 0.532 0.055 0.519
543  0.702 0.199 0.415 0.985
544  0.94 0.694 0.014 0.9
545  0.165 0.568 0.962 0.775
546  0.786 0.185 0.203 0.533
547  0.38 0.515 0.174 0.402
548  0.597 0.855 0.461 0.651
549  0.807 0.353 0.573 0.222
550  0.282 0.161 0.032 0.297
551  0.106 0.461 0.629 0.068
552  0.646 0.855 0.422 0.85
553  0.077 0.229 0.903 0.252
554  0.832 0.848 0.486 0.293
555  0.86 0.099 0.853 0.433
556  0.191 0.716 0.482 0.222
557  0.543 0.328 0.474 0.172
558  0.71 0.818 0.251 0.133
559  0.639 0.21 0.897 0.542
560  0.529 0.374 0.31 0.015
561  0.81 0.876 0.766 0.663
562  0.087 0.853 0.024 0.569
563  0.037 0.112 0.404 0.51
564  0.8 0.221 0.103 0.052
565  0.771 0.691 0.563 0.668
566  0.025 0.197 0.607 0.335
567  0.274 0.144 0.089 0.039
568  0.397 0.126 0.66 0.422
569  0.736 0.459 0.807 0.14
570  0.092 0.941 0.189 0.195
571  0.543 0.966 0.683 0.106
572  0.916 0.131 0.832 0.523
573  0.045 0.796 0.61 0.133
574  0.417 0.531 0.962 0.077
575  0.657 0.813 0.411 0.464
576  0.38 0.556 0.894 0.569
577  0.886 0.112 0.717 0.569
578  0.351 0.484 0.348 0.183
579  0.814 0.227 0.803 0.423
580  0.639 0.84 0.891 0.6
581  0.844 0.257 0.731 0.255
582  0.685 0.635 0.277 0.579
583  0.028 0.465 0.316 0.745
584  0.534 0.096 0.518 0.882
585  0.525 0.695 0.507 0.328
586  0.867 0.967 0.959 0.758
587  0.877 0.602 0.824 0.608
588  0.545 0.292 0.492 0.823
589  0.696 0.851 0.336 0.012
590  0.369 0.545 0.693 0.887
591  0.972 0.412 0.122 0.478
592  0.241 0.345 0.707 0.2
593  0.274 0.077 0.705 0.098
594  0.562 0.643 0.977 0.054
595  0.848 0.75 0.317 0.184
596  0.913 0.553 0.307 0.606
597  0.734 0.577 0.853 0.856
598  0.593 0.097 0.401 0.3
599  0.504 0.574 0.374 0.209
600  0.059 0.771 0.315 0.036
601  0.781 0.884 0.575 0.098
602  0.336 0.012 0.621 0.643
603  0.062 0.376 0.195 0.915
604  0.251 0.508 0.33 0.652
605  0.627 0.156 0.383 0.001
606  0.055 0.06 0.136 0.37
607  0.962 0.152 0.979 0.536
608  0.047 0.873 0.262 0.668
609  0.88 0.729 0.892 0.075
610  0.124 0.326 0.153 0.454
611  0.961 0.081 0.133 0.344
612  0.498 0.399 0.142 0.634
613  0.238 0.595 0.921 0.217
614  0.171 0.264 0.004 0.433
615  0.52 0.312 0.661 0.411
616  0.305 0.535 0.712 0.458
617  0.69 0.419 0.07 0.822
618  0.152 0.32 0.162 0.294
619  0.931 0.531 0.549 0.852
620  0.681 0.023 0.012 0.686
621  0.943 0.205 0.767 0.604
622  0.154 0.909 0.152 0.867
623  0.141 0.556 0.786 0.21
624  0.549 0.362 0.699 0.711
625  0.652 0.643 0.187 0.202
626  0.935 0.883 0.517 0.946
627  0.973 0.89 0.774 0.74
628  0.39 0.894 0.403 0.542
629  0.771 0.683 0.317 0.557
630  0.696 0.106 0.255 0.395
631  0.91 0.047 0.46 0.097
632  0.954 0.031 0.132 0.472
633  0.701 0.444 0.868 0.475
634  0.362 0.865 0.079 0.765
635  0.84 0.535 0.09 0.157
636  0.983 0.854 0.198 0.237
637  0.015 0.148 0.296 0.475
638  0.545 0.429 0.276 0.677
639  0.254 0.378 0.345 0.121
640  0.53 0.483 0.718 0.608
641  0.125 0.448 0.783 0.215
642  0.876 0.198 0.459 0.073
643  0.708 0.088 0.583 0.004
644  0.827 0.549 0.992 0.103
645  0.892 0.357 0.603 0.237
646  0.456 0.767 0.961 0.174
647  0.209 0.299 0.824 0.993
648  0.43 0.868 0.711 0.889
649  0.147 0.597 0.03 0.729
650  0.593 0.557 0.149 0.585
651  0.375 0.477 0.017 0.978
652  0.495 0.434 0.481 0.456
653  0.857 0.666 0.906 0.681
654  0.42 0.11 0.527 0.131
655  0.468 0.278 0.596 0.498
656  0.197 0.091 0.564 0.346
657  0.224 0.72 0.152 0.241
658  0.867 0.736 0.132 0.348
659  0.74 0.205 0.858 0.647
660  0.517 0.067 0.996 0.043
661  0.995 0.511 0.476 0.591
662  0.484 0.788 0.1 0.048
663  0.776 0.272 0.854 0.928
664  0.553 0.795 0.249 0.685
665  0.441 0.425 0.348 0.299
666  0.234 0.816 0.139 0.23
667  0.337 0.225 0.37 0.813
668  0.38 0.297 0.605 0.481
669  0.739 0.256 0.616 0.593
670  0.129 0.146 0.979 0.378
671  0.123 0.819 0.257 0.471
672  0.329 0.705 0.934 0.467
673  0.793 0.804 0.16 0.163
674  0.977 0.543 0.913 0.581
675  0.258 0.32 0.28 0.874
676  0.465 0.004 0.059 0.444
677  0.89 0.567 0.2 0.147
678  0.318 0.475 0.742 0.252
679  0.677 0.045 0.746 0.837
680  0.363 0.813 0.751 0.277
681  0.775 0.535 0.715 0.055
682  0.628 0.519 0.413 0.687
683  0.794 0.578 0.53 0.995
684  0.567 0.313 0.2 0.309
685  0.142 0.986 0.61 0.889
686  0.817 0.252 0.636 0.568
687  0.031 0.343 0.063 0.745
688  0.472 0.373 0.917 0.885
689  0.88 0.679 0.638 0.41
690  0.363 0.977 0.987 0.563
691  0.552 0.705 0.273 0.161
692  0.095 0.979 0.846 0.731
693  0.374 0.762 0.89 0.438
694  0.288 0.91 0.881 0.204
695  0.942 0.084 0.474 0.58
696  0.148 0.942 0.471 0.135
697  0.758 0.687 0.21 0.03
698  0.804 0.126 0.827 0.65
699  0.374 0.025 0.619 0.264
700  0.126 0.552 0.372 0.007
701  0.167 0.949 0.841 0.642
702  0.335 0.79 0.471 0.806
703  0.976 0.564 0.612 0.186
704  0.46 0.99 0.72 0.287
705  0.577 0.661 0.665 0.196
706  0.127 0.323 0.477 0.499
707  0.234 0.666 0.278 0.074
708  0.807 0.409 0.098 0.278
709  0.023 0.254 0.78 0.635
710  0.374 0.095 0.431 0.094
711  0.071 0.672 0.043 0.736
712  0.968 0.863 0.19 0.446
713  0.52 0.679 0.029 0.799
714  0.337 0.605 0.163 0.435
715  0.378 0.457 0.137 0.157
716  0.577 0.531 0.186 0.008
717  0.568 0.079 0.298 0.611
718  0.166 0.579 0.678 0.356
719  0.04 0.876 0.705 0.069
720  0.458 0.406 0.28 0.621
721  0.163 0.998 0.298 0.3
722  0.39 0.878 0.687 0.576
723  0.313 0.144 0.965 0.611
724  0.78 0.776 0.335 0.458
725  0.36 0.498 0.008 0.065
726  0.683 0.523 0.973 0.963
727  0.814 0.126 0.142 0.112
728  0.298 0.502 0.304 0.985
729  0.19 0.298 0.223 0.155
730  0.978 0.934 0.685 0.313
731  0.818 0.673 0.89 0.826
732  0.457 0.509 0.261 0.43
733  0.404 0.244 0.599 0.546
734  0.025 0.844 0.859 0.33
735  0.937 0.519 0.127 0.16
736  0.036 0.138 0.608 0.722
737  1.0 0.539 0.123 0.89
738  0.861 0.347 0.875 0.122
739  0.347 0.526 0.021 0.946
740  0.378 0.971 0.916 0.237
741  0.745 0.174 0.82 0.872
742  0.494 0.908 0.471 0.102
743  0.921 0.102 0.169 0.044
744  0.535 0.905 0.338 0.41
745  0.115 0.757 0.553 0.137
746  0.625 0.515 0.674 0.54
747  0.974 0.285 0.925 0.794
748  0.258 0.288 0.064 0.729
749  0.694 0.649 0.493 0.863
750  0.485 0.397 0.599 0.823
751  0.626 0.939 0.564 0.179
752  0.266 0.803 0.591 0.94
753  0.342 0.914 0.628 0.267
754  0.785 0.525 0.997 0.849
755  0.388 0.543 0.903 0.88
756  0.597 0.365 0.803 0.196
757  0.609 0.822 0.127 0.173
758  0.203 0.439 0.804 0.793
759  0.148 0.135 0.293 0.776
760  0.002 0.561 0.928 0.998
761  0.182 0.386 0.953 0.085
762  0.359 0.682 0.632 0.161
763  0.82 0.77 0.7 0.948
764  0.701 0.151 0.382 0.505
765  0.761 0.653 0.08 0.054
766  0.482 0.056 0.991 0.41
767  0.401 0.592 0.44 0.354
768  0.707 0.713 0.359 0.339
769  0.237 0.159 0.644 0.937
770  0.588 0.638 0.257 0.97
771  0.201 0.731 0.796 0.281
772  0.226 0.763 0.841 0.217
773  0.896 0.618 0.765 0.336
774  0.441 0.043 0.685 0.8
775  0.558 0.037 0.54 0.203
