param m:=150;
param k:=3;
param d: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150:=
27  0.31622776601684016 0.5 0.5099019513592835 0.54772255750517 0.34641016151377174 0.6480740698407983 0.45825756949558494 0.2236067977499885 0.8306623862918104 0.4472135954999691 0.547722557505183 0.2828427124746034 0.5744562646537952 0.994987437106621 1.0954451150103304 1.224744871391595 0.7071067811865576 0.264575131106473 0.8185352771872504 0.4358898943540729 0.45825756949558494 0.33166247903556056 0.7745966692414797 0.19999999999999787 0.4123105625617595 0.44721359549995315 0.0 0.31622776601686264 0.34641016151377174 0.4123105625617681 0.4123105625617681 0.4123105625617681 0.7937253933193833 0.9848857801796099 0.4472135954999691 0.4898979485566304 0.6244997998398459 0.4472135954999691 0.8062257748298585 0.24494897427830795 0.33166247903556056 1.2489995996796834 0.7280109889280575 0.2236067977499726 0.5099019513592765 0.5 0.45825756949557717 0.5291502622129125 0.4795831523312835 0.3000000000000057 3.8275318418009263 3.408812109811863 3.9749213828703596 2.83372546306095 3.5805027579936324 3.173326330524485 3.570714214271425 2.063976744055032 3.552463933666321 2.6115129714401193 2.4351591323771853 2.9899832775452104 2.9257477676655617 3.474190553208039 2.328089345364562 3.438022687534216 3.1843366656181296 2.7820855486487104 3.5355339059327378 2.636285265292814 3.612478373637688 2.85306852353742 3.8209946349085593 3.438022687534216 3.2109188716004624 3.399999999999998 3.852272056851643 4.03732584763727 3.296968304366906 2.258317958127242 2.5651510676761347 2.4535688292770614 2.657066051117285 3.8961519477556323 3.1527765540868877 3.29393381840012 3.7148351242013415 3.3985290935932855 2.753179979587238 2.762245463386626 3.061045573002794 3.3719430600174696 2.7712812921102037 2.111871208194288 2.901723625709381 2.8372521918222224 2.8827070610799153 3.128897569432402 1.8083141320025153 2.812472222085046 5.046781152378217 3.95347948015416 5.09411425078001 4.460941604639092 4.825971404805461 5.899999999999998 3.3045423283716615 5.43966910758366 4.827007354458868 5.435071296680477 4.135214625627068 4.288356328478315 4.63680924774785 3.926830783214374 4.153311931459039 4.3931765272977605 4.424929377967517 6.058052492344384 6.295236294214857 3.900000000000001 4.906118628814431 3.7643060449437447 6.0183054093324335 3.876854394996026 4.753945729601886 5.118593556827891 3.7416573867739413 3.7709415269929583 4.605431575867781 4.907137658554118 5.349766350038104 5.845511098270195 4.64327470649756 3.9382737335030438 4.341658669218478 5.595533933415111 4.657252408878007 4.384062043356596 3.655133376499411 4.585847795119241 4.793745925682754 4.4226688774991985 3.95347948015416 5.037856687123997 4.9112116631234715 4.4294469180700204 4.038564101261735 4.234383071948026 4.414748010928821 3.8961519477556306
28  0.14142135623734567 0.5916079783099628 0.6164414002968998 0.7211102550928049 0.24494897427832246 0.5291502622129259 0.6244997998398403 0.2236067977500044 1.0049875621120916 0.5099019513592695 0.2828427124746411 0.42426406871193656 0.6557438524301944 1.1090536506409434 0.8366600265340858 1.048808848170159 0.5291502622129125 0.17320508075691152 0.6244997998398516 0.33166247903553914 0.3000000000000057 0.30000000000001753 0.7874007874011885 0.42426406871193656 0.5744562646538014 0.5477225575051765 0.31622776601686264 0.0 0.14142135623729543 0.5916079783099748 0.5744562646538076 0.2999999999999938 0.6082762530298199 0.7681145747868584 0.5099019513592695 0.4690415759823493 0.36055512754639263 0.5099019513592695 0.9643650760992953 0.14142135623729543 0.2999999999999938 1.4071247279470251 0.8774964387392099 0.4582575694956004 0.5477225575051635 0.6557438524301998 0.33166247903554985 0.6782329983125327 0.2236067977500044 0.30000000000001753 3.874274125562104 3.49571165858971 4.0373258476372715 2.9983328701129914 3.6715119501371656 3.3090784215548608 3.667424164178453 2.2759613353482067 3.6249137920783725 2.8000000000000007 2.6324893162176366 3.11769145362398 3.036445290137794 3.5846896657869842 2.4779023386727763 3.501428280002317 3.331666249791539 2.8982753492378874 3.6578682316343767 2.780287754891571 3.7456641600656075 2.959729717389749 3.931920650267502 3.5411862419251547 3.293933818400121 3.472751070837067 3.921734310225514 4.123105625617661 3.4190641994557525 2.3874672772626635 2.7202941017470885 2.603843313258309 2.7856776554368237 4.024922359499621 3.313608305156181 3.4073450074801652 3.786819245752298 3.502855977627401 2.8948229652260284 2.92403830344269 3.2109188716004637 3.479942528261062 2.901723625709382 2.315167380558045 3.0495901363953832 2.96479341607472 3.0182776545573176 3.2264531609803364 2.017424100183205 2.951270912674744 5.175905717843014 4.104875150354759 5.179768334587946 4.576024475459021 4.942671342502958 5.969087032369355 3.5128336140500585 5.510898293381942 4.9295030175464944 5.519057890618651 4.2402830094228365 4.405678154382136 4.734976240700686 4.091454509095759 4.318564576337838 4.514421336118284 4.527692569068707 6.113918547053111 6.374166612193316 4.033608806019742 5.002999100539595 3.9306488014067122 6.084406298070506 3.996248240537618 4.851803788283283 5.186520991955975 3.8652296180175365 3.8961519477556315 4.727578661429125 4.969909455915671 5.420332093147062 5.884725991921799 4.768647607026548 4.043513323831148 4.457577817604532 5.663038053907107 4.7822588804873405 4.48998886412873 3.7868192457522953 4.676537180435967 4.905099387372289 4.518849411078003 4.104875150354759 5.140038910358558 5.021951811795891 4.538722287164086 4.165333119931706 4.343961325794695 4.542025979670305 4.032369030731188
29  0.14142135623729543 0.4999999999999929 0.54772255750517 0.6782329983125222 0.282842712474616 0.6480740698407819 0.6082762530298257 0.2236067977499726 0.9433981132056607 0.4472135954999452 0.3741657386773949 0.4472135954999452 0.574456264653789 1.0344080432788567 0.8717797887081377 1.1401754250991398 0.5830951894845269 0.1732050807568705 0.7141428428542786 0.4358898943540647 0.36055512754639263 0.38729833462073987 0.7483314773547945 0.4472135954999452 0.6403124237432822 0.4898979485566304 0.34641016151377174 0.14142135623729543 0.0 0.5744562646538076 0.5385164807134496 0.2999999999999938 0.7141428428542737 0.8544003745317513 0.4472135954999452 0.34641016151377174 0.33166247903553914 0.4472135954999452 0.8999999999999974 0.14142135623729543 0.2645751311064596 1.3114877048603997 0.8306623862918061 0.5000000000000071 0.6782329983125327 0.5744562646537952 0.45825756949558494 0.6324555320336803 0.33166247903553914 0.2236067977499885 3.950949253027682 3.5749125863438986 4.113392760240629 3.044667469527665 3.738983819167985 3.3808283008753954 3.7509998667022124 2.3108440016582694 3.6959437225152665 2.860069929215017 2.6551836094703516 3.1906112267087634 3.07896086366813 3.6592348927063965 2.5416530054277686 3.5749125863438946 3.408812109811864 2.963106478005807 3.70675059857013 2.833725463060952 3.827531841800927 3.023243291566195 3.9949968710876376 3.61386219991853 3.3630343441600488 3.5440090293338695 3.989987468652 4.197618372363069 3.491418050019219 2.437211521390786 2.76767050061961 2.6495282598983545 2.8460498941515393 4.096339829652808 3.3911649915626363 3.4942810419312296 3.8626415831655945 3.5538711287833746 2.9698484809834995 2.9782545223670858 3.2756678708318394 3.5566838487557457 2.959729717389747 2.345207879911715 3.1144823004794877 3.0413812651491074 3.0903074280724896 3.296968304366909 2.046948949045873 3.018277654557315 5.260228131934964 4.174925149029619 5.256424640380569 4.654030511288039 5.020956084253276 6.047313453096341 3.57211421989835 5.588380803059146 4.99799959983992 5.605354582896608 4.319722213291034 4.475488800120049 4.810405388322274 4.154515615568199 4.387482193696062 4.5934736311423405 4.606517122512406 6.2048368229954285 6.445928947793329 4.090232267243513 5.082322303829224 4.0012498047485145 6.159545437773799 4.0632499307820105 4.935585071701228 5.2687759489277965 3.9344631145812 3.9724048132082403 4.801041553663122 5.047771785649585 5.493632677928148 5.97411081249754 4.841487374764084 4.117037770047782 4.531004303683675 5.736723803705386 4.867237409455186 4.571651780264984 3.8626415831655905 4.752893855326457 4.981967482832462 4.5912961132996 4.174925149029619 5.221110992882644 5.102940328869232 4.610856753359401 4.22729227756965 4.41927595879687 4.627094120503707 4.110960958218891
30  0.5385164807134496 0.346410161513782 0.3000000000000057 0.17320508075691152 0.5385164807134496 1.0148891565092295 0.31622776601684016 0.3741657386774044 0.4690415759823493 0.2645751311064596 0.8660254037844427 0.2236067977499885 0.31622776601684016 0.6782329983125275 1.4177446878757818 1.5779733838059529 1.0535653752852803 0.5477225575051635 1.1747340124470742 0.7348469228349626 0.7348469228349529 0.6782329983125327 0.7280109889280526 0.5196152422706662 0.3741657386774044 0.36055512754640245 0.4123105625617681 0.5916079783099748 0.5744562646538076 0.0 0.14142135623734567 0.7615773105863897 1.0392304845413256 1.2961481396815693 0.2645751311064596 0.5 0.9055385138137418 0.2645751311064596 0.46904157598234175 0.45825756949558494 0.5291502622129192 0.9746794344808979 0.4242640687119282 0.583095189484533 0.8062257748298629 0.31622776601685143 0.7211102550928049 0.2236067977499885 0.7874007874011885 0.3741657386773949 4.042276586281548 3.6041642581880233 4.174925149029623 2.901723625709383 3.753664875824694 3.283291031876401 3.760319135392633 2.0518284528683193 3.7296112397943046 2.6888659319497497 2.4041630560342617 3.151190251317747 3.0149626863362675 3.619392214170771 2.4718414188616564 3.645545226711636 3.30907842155486 2.8896366553599746 3.6537651812890233 2.72029410174709 3.773592452822641 3.014962686336269 3.95347948015416 3.5679125549822532 3.388214869219484 3.5958309192730415 4.031128874149273 4.224926034855521 3.4467375879228164 2.3685438564653993 2.632489316217638 2.5159491250818244 2.7838821814150085 4.018706259482024 3.2603680773802215 3.4785054261852166 3.9127995093027708 3.5242020373412215 2.8827070610799153 2.846049894151543 3.136877428271625 3.5270384177096794 2.886173937932361 2.1047565179849186 3.004995840263345 2.9664793948382657 3.009983388658485 3.292415526630866 1.8493242008906972 2.9359836511806403 5.217278984298233 4.074309757492672 5.282045058497704 4.605431575867781 4.991993589739476 6.0876925020897685 3.345145736735546 5.612486080160912 4.968903299521937 5.6524331044250316 4.3278170016764825 4.440720662234903 4.823898838076934 4.036087214122114 4.29651021178817 4.581484475582125 4.588027898781786 6.274551776820398 6.469930447848726 3.992492955535427 5.104899607240088 3.8858718455450907 6.197580172938468 4.032369030731191 4.942671342502959 5.30754180388624 3.899999999999999 3.9306488014067096 4.760252094164762 5.088221693283421 5.530822723609933 6.072890580275593 4.801041553663123 4.081666326391711 4.4452221541785715 5.805170109479996 4.841487374764083 4.546427168667724 3.8118237105091817 4.78539444560216 4.984977432245808 4.637887450122094 4.074309757492672 5.225897052181566 5.109794516416488 4.62709412050371 4.183300132670378 4.4136152981427825 4.597825573029058 4.036087214122112
31  0.5385164807134496 0.24494897427832246 0.33166247903556056 0.2236067977499885 0.5744562646537952 1.0246950765959584 0.4242640687119282 0.3741657386774044 0.48989794855663765 0.1732050807568705 0.8544003745317597 0.2999999999999938 0.24494897427830795 0.7211102550928 1.403566884761817 1.5968719422671347 1.0630145812734628 0.5477225575051635 1.148912529307606 0.7745966692414843 0.6782329983125275 0.7071067811865576 0.8062257748298497 0.4795831523312835 0.4242640687119282 0.2236067977499885 0.4123105625617681 0.5744562646538076 0.5385164807134496 0.14142135623734567 0.0 0.7071067811865476 1.0862780491200181 1.31909059582729 0.1732050807568705 0.45825756949557717 0.8602325267042639 0.1732050807568705 0.5099019513592835 0.4358898943540729 0.5477225575051635 0.9110433579144328 0.5099019513592765 0.5999999999999995 0.8426149773176363 0.24494897427832246 0.7615773105863897 0.2999999999999938 0.7874007874011885 0.346410161513782 3.9874804074753762 3.5594943461115394 4.121892769104993 2.8460498941515415 3.6972963094672324 3.2434549480453705 3.722902093797257 2.0074859899884716 3.672873534441393 2.6551836094703516 2.345207879911715 3.1096623610932452 2.9410882339705493 3.5749125863438938 2.426932219902321 3.5902646142032486 3.278719262151 2.8372521918222184 3.58747822293042 2.6645825188948447 3.7443290453698106 2.9580398915498094 3.897435053981015 3.5199431813596065 3.3316662497915357 3.539774004085572 3.9711459303329537 4.1749251490296215 3.4029399054347107 2.3043437243605798 2.5748786379167483 2.4556058315617353 2.729468812791234 3.9761790704142106 3.2357379374726882 3.449637662132069 3.861346915261566 3.4554305086342008 2.8478061731796283 2.796426290821914 3.095157508108432 3.484250278036867 2.830194339616981 2.0518284528683193 2.96141857899217 2.929163703175363 2.969848480983501 3.24037034920393 1.7944358444926398 2.891366458960192 5.190375708944392 4.03732584763727 5.2345009313209605 4.566180022732349 4.953786430600335 6.038211655780211 3.321144381083123 5.562373594069352 4.916299421312742 5.6169386679934465 4.288356328478315 4.3931765272977605 4.778074926160116 3.9962482405376187 4.263801121065571 4.546427168667724 4.546427168667722 6.2377880695002785 6.4156059729381765 3.9370039370059073 5.063595560468865 3.8548670534792784 6.144102863722255 3.9824615503479754 4.906118628814434 5.262128846769148 3.853569773599538 3.8923000912057115 4.718050444834178 5.036864103785212 5.476312628037227 6.0315835400000894 4.759201613716318 4.034848200366405 4.402272140611026 5.751521537819362 4.814561246884289 4.5088801270382 3.774917217635375 4.739198244429115 4.9446941260304484 4.590206967011403 4.03732584763727 5.187484939737173 5.074445782546112 4.581484475582124 4.130375285612675 4.370354676682431 4.571651780264983 4.00374824383352
32  0.38729833462073987 0.6782329983125222 0.781024967590656 0.8774964387392059 0.4999999999999929 0.5385164807134563 0.8124038404635983 0.44721359549995315 1.1401754250991336 0.6557438524301891 0.36055512754640245 0.6403124237432767 0.7874007874011705 1.2727922061357846 0.8062257748298541 1.0440306508910566 0.538516480713443 0.346410161513782 0.54772255750517 0.5099019513592765 0.2828427124746034 0.42426406871193656 0.9848857801796099 0.38729833462073987 0.7483314773547756 0.6082762530298199 0.4123105625617681 0.2999999999999938 0.2999999999999938 0.7615773105863897 0.7071067811865476 0.0 0.7874007874011749 0.8366600265340688 0.6557438524301891 0.5744562646538014 0.31622776601681774 0.6557438524301891 1.1135528725659958 0.36055512754638275 0.46904157598234175 1.438749456993816 1.0583005244258283 0.46904157598234175 0.6403124237432767 0.734846922834948 0.5477225575051635 0.8544003745317513 0.3741657386773854 0.46904157598234175 3.7202150475476534 3.3541019662496847 3.887158345115362 2.8774989139876284 3.5199431813596083 3.20312347560939 3.5355339059327378 2.202271554554521 3.479942528261061 2.699999999999997 2.545584412271572 2.984962311319859 2.8999999999999995 3.4612136599753547 2.347338918861097 3.3451457367355415 3.226453160980335 2.78747197295327 3.5057096285916196 2.6645825188948473 3.62491379207837 2.8124722220850447 3.79341534767813 3.4249087579087423 3.146426544510451 3.318132004607408 3.76961536499415 3.9736632972611026 3.289376840679702 2.2561028345356933 2.605762844159075 2.491987158875424 2.6551836094703503 3.905124837953325 3.220248437620921 3.2863353450309942 3.6373066958946407 3.352610922848039 2.78747197295327 2.8071337695236367 3.1144823004794855 3.3555923471125 2.773084924772408 2.2293496809607936 2.9376861643136745 2.8600699292150185 2.905167809266787 3.0886890422960964 1.9078784028338915 2.831960451701256 5.047771785649584 3.9824615503479754 5.0299105359837135 4.453088815642462 4.806245936279164 5.822370651203853 3.427827300200522 5.372150407425315 4.790615826801391 5.371219600798313 4.095119045888653 4.263801121065568 4.583666654546334 3.963584236521284 4.180908992073375 4.369210454990694 4.39658958739612 5.977457653551381 6.220932405998315 3.906404996924921 4.851803788283279 3.8105117766515315 5.93717104351896 3.8496753109840305 4.714870093650513 5.048762224545735 3.7215588131856765 3.7643060449437407 4.589117562233505 4.830113870293327 5.2697248505021586 5.742821606144492 4.62709412050371 3.9166312055132266 4.352011029397785 5.497272050753899 4.649731175025067 4.364630568559039 3.656501059756439 4.521061822182924 4.752893855326457 4.34856298103178 3.9824615503479754 4.996999099459591 4.873397172404482 4.376071297408212 4.014971979976945 4.197618372363072 4.411349000022551 3.9153543900903767
33  0.6244997998398346 1.1489125293076028 1.053565375285267 1.1704699910719614 0.5567764362829979 0.4582575694955927 0.9486832980505131 0.7348469228349529 1.4491376746189395 1.0440306508910533 0.45825756949558494 0.8185352771872417 1.1747340124470742 1.4764823060233447 0.6855654600400984 0.6557438524302053 0.45825756949557717 0.6480740698407873 0.6480740698407929 0.3741657386774044 0.761577310586385 0.5099019513592835 0.9327379053088763 0.9219544457292972 0.905538513813734 1.126942766958466 0.7937253933193833 0.6082762530298199 0.7141428428542737 1.0392304845413256 1.0862780491200181 0.7874007874011749 0.0 0.3464101615137615 1.0440306508910533 0.9746794344808979 0.7071067811865325 1.0440306508910533 1.378404875209019 0.7141428428542737 0.6928203230275435 1.9519221295943123 1.224744871391586 0.8124038404635939 0.5916079783099628 1.1916375287812992 0.346410161513782 1.0908712114635672 0.4242640687119282 0.8366600265340688 3.997499218261339 3.6345563690772527 4.172529209005014 3.319638534539565 3.8665229858362413 3.5185224171518357 3.7868192457523 2.6514147167125692 3.801315561749641 3.067572330035594 3.043024810940586 3.30907842155486 3.3630343441600457 3.765634076752545 2.7294688127912354 3.6537651812890193 3.511409973215889 3.144837038703278 3.945883931389771 3.078960863668131 3.883297567789518 3.192177939902472 4.158124577258359 3.73496987939662 3.4871191548325364 3.642801120017396 4.102438299353201 4.274342054632502 3.6110940170535564 2.7037011669191555 3.044667469527665 2.937686164313678 3.047950130825635 4.220189569201839 3.4942810419312296 3.5185224171518374 3.9306488014067096 3.7815340802378072 3.093541659651605 3.215587038162704 3.458323293158118 3.649657518178931 3.1733263305244863 2.707397274136175 3.293933818400121 3.155946767611902 3.228002478313795 3.423448553724736 2.4124676163629655 3.184336665618132 5.278257288158659 4.303486958270004 5.308483775994798 4.727578661429125 5.079370039680118 6.081118318204309 3.769615364994152 5.63737527578216 5.117616632769592 5.5830099408831435 4.366921112179609 4.591296113299598 4.875448697299562 4.32087954009366 4.505552130427524 4.640043103248074 4.667976006793522 6.1473571557214735 6.519202405202651 4.296510211788166 5.116639522186413 4.125530268947255 6.212084996198943 4.197618372363072 4.952776998815917 5.286775955154521 4.058324777540603 4.058324777540605 4.8928519290900265 5.094114250780012 5.561474624593734 5.916079783099616 4.934571916590132 4.221374183841087 4.643274706497558 5.784461945591829 4.878524367060188 4.618441295502196 3.9534794801541566 4.806245936279166 5.034878350069642 4.6572524088780085 4.303486958270004 5.25071423713003 5.127377497317708 4.689349635077342 4.3886216514983385 4.494441010848846 4.641120554348916 4.18927201313068
34  0.8062257748298541 1.3416407864998727 1.2845232578665096 1.4247806848774986 0.7810249675906605 0.4795831523312613 1.2083045973594575 0.9486832980505131 1.7029386365926398 1.2609520212918421 0.5196152422706662 1.0816653826391942 1.3928388277184085 1.726267650163206 0.4123105625617595 0.36055512754639263 0.38729833462073066 0.8124038404635939 0.5477225575051571 0.5830951894845269 0.8602325267042555 0.6782329983125327 1.1532562594670788 1.0723805294763602 1.1747340124470742 1.3152946437965893 0.9848857801796099 0.7681145747868584 0.8544003745317513 1.2961481396815693 1.31909059582729 0.8366600265340688 0.3464101615137615 0.0 1.2609520212918421 1.1357816691600513 0.7071067811865425 1.2609520212918421 1.630950643030008 0.8999999999999974 0.8717797887081294 2.151743479135002 1.4899664425751311 0.9695359714832646 0.7810249675906696 1.3928388277184112 0.5999999999999995 1.3453624047073693 0.54772255750517 1.029563014098701 3.94715087119811 3.6207733980463366 4.136423575989289 3.402939905434712 3.8587562763149497 3.5805027579936324 3.781534080237809 2.8017851452243803 3.7881393849751634 3.167017524422622 3.184336665618132 3.336165463522455 3.4132096331752013 3.7920970451717078 2.783882181415012 3.6180105030251073 3.570714214271427 3.20468407179241 3.973663297261106 3.1559467676119013 3.908964057138411 3.207802986469088 4.1797129088012746 3.769615364994152 3.481379037105843 3.618010503025109 4.080441152620632 4.253234063627346 3.6386810797320517 2.7658633371878647 3.132091952673165 3.0282007859453444 3.0967725134404027 4.260281680828157 3.570714214271426 3.5298725189445594 3.9025632602175717 3.802630668366312 3.1543620591175014 3.295451410656816 3.5440090293338704 3.6715119501371625 3.226453160980334 2.8478061731796296 3.3630343441600465 3.2124756808418 3.283291031876401 3.4351128074635353 2.533771891863986 3.24037034920393 5.282045058497704 4.349712634186307 5.278257288158659 4.746577714522328 5.079370039680119 6.041522986797285 3.887158345115362 5.612486080160912 5.123475382979799 5.534437640808684 4.350861983561417 4.599999999999998 4.85283422342037 4.373785545725808 4.536518488885504 4.629254799641082 4.670117771534246 6.090155991434047 6.485368146836386 4.3474130238568325 5.085272854036447 4.178516483155239 6.174949392505173 4.207136793592526 4.934571916590132 5.25452186216786 4.070626487409523 4.075536774462966 4.901020301937138 5.064582904840241 5.527205442174191 5.844655678480983 4.940647730814251 4.240283009422838 4.690415759823428 5.725382083319854 4.8744230427815785 4.62493243193887 3.976179070414207 4.772839825512688 5.0129831437977135 4.611941023040082 4.349712634186307 5.229722745997151 5.10196040752964 4.661544808322665 4.402272140611027 4.485532298401162 4.641120554348915 4.224926034855519
35  0.46904157598234175 0.1732050807568705 0.31622776601681774 0.31622776601682895 0.5291502622129057 1.0099504938362094 0.47958315233127613 0.33166247903553914 0.5567764362830042 0.0 0.7874007874011749 0.3464101615137615 0.173205080756891 0.7280109889280526 1.3114877048603997 1.5556349186104028 1.0099504938362023 0.5000000000000071 1.1000000000000036 0.7549834435270799 0.624499799839829 0.7000000000000014 0.7745966692414751 0.5291502622129326 0.5196152422706457 0.20000000000001564 0.4472135954999691 0.5099019513592695 0.4472135954999452 0.2645751311064596 0.1732050807568705 0.6557438524301891 1.0440306508910533 1.2609520212918421 0.0 0.34641016151377174 0.754983443527061 0.0 0.5567764362829979 0.3741657386773759 0.4999999999999929 0.9380831519646873 0.5567764362829914 0.6557438524301998 0.8831760866327854 0.2645751311064596 0.7416198487095692 0.3464101615137615 0.7280109889280428 0.2645751311064596 4.043513323831147 3.635931792539571 4.185689907291271 2.9478805945967324 3.7709415269929614 3.34215499341368 3.806573262134858 2.1307275752662496 3.738983819167981 2.774887385102322 2.455605831561734 3.203123475609395 3.0133038346638714 3.6619666847201096 2.525866188063017 3.6523964735499326 3.3852621759621515 2.9223278392404914 3.6687872655688283 2.758622844826743 3.8457769046058803 3.036445290137793 3.9799497484264794 3.602776706930364 3.401470270338988 3.6055512754639882 4.0348482003664 4.249705872175155 3.4942810419312296 2.3874672772626635 2.672077843177476 2.549509756796394 2.817800560721075 4.0718546143004675 3.349626844888845 3.542597916783671 3.929376540877701 3.5284557528754696 2.9495762407505244 2.899999999999998 3.198437118343895 3.570714214271424 2.918903903865284 2.1679483388678804 3.06267856622271 3.024896692450836 3.067572330035594 3.318132004607409 1.9104973174542796 2.988310559496787 5.292447448959697 4.143669871020133 5.311308689955801 4.658325879540846 5.046781152378218 6.108191221630181 3.4525353003264128 5.632938842203064 4.997999599839918 5.697367813297645 4.374928570845471 4.482186966202994 4.8600411520891456 4.106093033529561 4.376071297408213 4.641120554348919 4.632493928760188 6.307138812488591 6.487680633323438 4.028647415696737 5.146843692983109 3.968626966596887 6.211280061307815 4.070626487409524 4.991993589739476 5.332916650389355 3.9446165846632018 3.987480407475377 4.811444689487764 5.10294032886923 5.544366510251644 6.091797764207213 4.8538644398046396 4.119465984809197 4.493328387732191 5.818075283115542 4.914264950122247 4.597825573029059 3.872983346207414 4.817675788178361 5.033885179461288 4.669047011971502 4.143669871020133 5.2744667976962365 5.165268628057984 4.666904755831214 4.220189569201838 4.457577817604535 4.672258554489465 4.106093033529561
36  0.3741657386773854 0.3000000000000057 0.31622776601682895 0.5099019513592765 0.44721359549995315 0.969535971483272 0.4999999999999929 0.36055512754640245 0.7000000000000014 0.34641016151377174 0.7071067811865526 0.48989794855662316 0.36055512754638275 0.7416198487095595 1.1313708498984796 1.4352700094407331 0.8366600265340772 0.38729833462073066 1.053565375285277 0.6855654600401088 0.6708203932499337 0.6244997998398403 0.5999999999999877 0.5999999999999936 0.7549834435270657 0.44721359549995315 0.4898979485566304 0.4690415759823493 0.34641016151377174 0.5 0.45825756949557717 0.5744562646538014 0.9746794344808979 1.1357816691600513 0.34641016151377174 0.0 0.5916079783099508 0.34641016151377174 0.6403124237432822 0.3741657386773854 0.3316624790355177 1.039230484541329 0.6082762530298199 0.6403124237432822 0.9486832980505131 0.36055512754639263 0.7280109889280526 0.44721359549995315 0.6557438524301998 0.2236067977499726 4.2059481689626175 3.8131351929875263 4.358898943540675 3.1796226191169303 3.957271787481877 3.570714214271425 3.9887341350358256 2.3874672772626635 3.9268307832143723 3.003331483536242 2.7147743920996437 3.397057550292607 3.23728281124773 3.8716921365211854 2.723967694375246 3.8183766184073544 3.602776706930365 3.152776554086887 3.8755644750152216 2.9916550603303187 4.04103947023535 3.228002478313794 4.190465367951393 3.823610858861029 3.58747822293042 3.778888725538235 4.219004621945795 4.429446918070019 3.69729630946723 2.603843313258305 2.9086079144497963 2.7892651361962706 3.029851481508622 4.291852746774987 3.574912586343897 3.726929030716845 4.1036569057366385 3.73496987939662 3.165438358268882 3.128897569432404 3.4423828956117 3.774917217635373 3.1368774282716236 2.420743687382039 3.2893768406797053 3.2449961479175893 3.2848135411313693 3.514256678161117 2.1330729007701534 3.2046840717924123 5.479963503528102 4.357751713900185 5.490901565316937 4.868264577855233 5.239274758971894 6.290468980926619 3.6932370625238775 5.826662852782885 5.205766033928147 5.856620185738529 4.54972526643093 4.68081189538738 5.037856687123997 4.319722213291037 4.56618002273235 4.814561246884289 4.831148931672464 6.473020933072905 6.674578638386097 4.257933771208755 5.316954015223376 4.177319714841085 6.398437309218557 4.264973622427224 5.173006862551024 5.517245689653488 4.137632173115439 4.183300132670376 5.008991914547276 5.291502622129181 5.728874234961001 6.2489999199872 5.047771785649585 4.330127018922194 4.729693436154184 5.979130371550698 5.092150822589606 4.797916214358062 4.069397989875159 4.9869830559166735 5.205766033928149 4.8207883172775805 4.357751713900185 5.453439281774391 5.332916650389353 4.831148931672464 4.417012565071555 4.640043103248073 4.85077313425396 4.315089802078282
